2015-05-23,09:25,-0.1937697818
2015-05-23,09:30,-0.1861474938
2015-05-23,09:35,-0.1787878441
2015-05-23,09:40,-0.1716960683
2015-05-23,09:45,-0.1648772693
2015-05-23,09:50,-0.1583364151
2015-05-23,09:55,-0.1520783364
2015-05-23,10:00,-0.1461077246
2015-05-23,10:05,-0.1404291294
2015-05-23,10:10,-0.1350469569
2015-05-23,10:15,-0.1299654674
2015-05-23,10:20,-0.1251887738
2015-05-23,10:25,-0.1207208393
2015-05-23,10:30,-0.1165654759
2015-05-23,10:35,-0.1127263426
2015-05-23,10:40,-0.1092069435
2015-05-23,10:45,-0.1060106265
2015-05-23,10:50,-0.1031405814
2015-05-23,10:55,-0.1005998388
2015-05-23,11:00,-0.0983912686
2015-05-23,11:05,-0.0965175784
2015-05-23,11:10,-0.0949813127
2015-05-23,11:15,-0.0937848511
2015-05-23,11:20,-0.092930408
2015-05-23,11:25,-0.0924200307
2015-05-23,11:30,-0.0922555992
2015-05-23,11:35,-0.0924388247
2015-05-23,11:40,-0.0929712492
2015-05-23,11:45,-0.0938542446
2015-05-23,11:50,-0.095089012
2015-05-23,11:55,-0.0966765813
2015-05-23,12:00,-0.0986178103
2015-05-23,12:05,-0.1009133848
2015-05-23,12:10,-0.1035638179
2015-05-23,12:15,-0.1065694495
2015-05-23,12:20,-0.1099304468
2015-05-23,12:25,-0.1136468035
2015-05-23,12:30,-0.1177183402
2015-05-23,12:35,-0.1221447039
2015-05-23,12:40,-0.1269253688
2015-05-23,12:45,-0.1320596359
2015-05-23,12:50,-0.1375466336
2015-05-23,12:55,-0.1433853179
2015-05-23,13:00,-0.1495744728
2015-05-23,13:05,-0.1561127107
2015-05-23,13:10,-0.1629984734
2015-05-23,13:15,-0.170230032
2015-05-23,13:20,-0.1778054885
2015-05-23,13:25,-0.1857227759
2015-05-23,13:30,-0.1939796591
2015-05-23,13:35,-0.2025737365
2015-05-23,13:40,-0.2115024403
2015-05-23,13:45,-0.2207630378
2015-05-23,13:50,-0.2303526327
2015-05-23,13:55,-0.2402681664
2015-05-23,14:00,-0.2505064189
2015-05-23,14:05,-0.2610640106
2015-05-23,14:10,-0.2719374037
2015-05-23,14:15,-0.2831229034
2015-05-23,14:20,-0.2946166599
2015-05-23,14:25,-0.3064146697
2015-05-23,14:30,-0.3185127778
2015-05-23,14:35,-0.3309066788
2015-05-23,14:40,-0.3435919195
2015-05-23,14:45,-0.3565639005
2015-05-23,14:50,-0.3698178779
2015-05-23,14:55,-0.383348966
2015-05-23,15:00,-0.397152139
2015-05-23,15:05,-0.4112222331
2015-05-23,15:10,-0.4255539492
2015-05-23,15:15,-0.4401418546
2015-05-23,15:20,-0.4549803859
2015-05-23,15:25,-0.4700638513
2015-05-23,15:30,-0.4853864328
2015-05-23,15:35,-0.5009421892
2015-05-23,15:40,-0.5167250581
2015-05-23,15:45,-0.5327288592
2015-05-23,15:50,-0.5489472965
2015-05-23,15:55,-0.5653739615
2015-05-23,16:00,-0.5820023354
2015-05-23,16:05,-0.5988257926
2015-05-23,16:10,-0.6158376031
2015-05-23,16:15,-0.6330309359
